2026-02-03 21:28:48 | WARN | api | Elevated error rate observed window_s=30 rate=7.1% (env=prod, region=ap-southeast-1, ip=145.59.38.113, request_id=6w80gc2tv433r4yd, trace_id=lh7b6c9sad9qsyk60mnh2lel, ua="curl/8.4.0")
2026-02-06 15:04:27 | WARN | api | Disk usage above 80% disk=99% (env=prod, region=ap-southeast-1, ip=165.188.243.212, request_id=hdtfb9d6lbzqd3ie, trace_id=aza99mp58nnzfw2uiweap5ow, ua="PostmanRuntime/7.36.0")
2026-02-06 15:05:48 | WARN | api | Queue backlog growing size=1382 (env=prod, region=eu-west-1, ip=132.37.198.61, request_id=ln319hq7cgqtpso2, trace_id=6w3y00bksu6fyqhvixjo1815, ua="PostmanRuntime/7.36.0")
2026-02-06 15:07:07 | WARN | api | Disk usage above 80% disk=89% (env=prod, region=me-south-1, ip=5.164.201.47, request_id=7xf1gh6xr4kbffjl, trace_id=1dik5vxvbefma9nlzohy6211, ua="PostmanRuntime/7.36.0")
2026-02-06 15:08:00 | WARN | api | Queue backlog growing size=1170 (env=dev, region=eu-west-1, ip=97.208.77.183, request_id=6j9vw16yv1kvou5a, trace_id=9sdn489jer3vzfauomuegcnn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 15:08:18 | WARN | api | Elevated error rate observed window_s=300 rate=5.9% (env=staging, region=me-south-1, ip=190.206.161.24, request_id=r5v46lreuul2ulf4, trace_id=lfad2rko2xyh9gbrs671uwe8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:09:27 | WARN | api | Payment provider latency high (2793ms) (env=prod, region=ap-southeast-1, ip=179.92.173.167, request_id=3ulpf7k7qe8pctb2, trace_id=rtwt7fns3m0302a97833hry6, ua="curl/8.4.0")
2026-02-06 15:12:01 | WARN | api | Temporary network jitter detected rtt_ms=268 (env=prod, region=eu-west-1, ip=233.227.218.104, request_id=a2r3g0trk995cdbl, trace_id=6ztbwfa3sgybjn9wk7ocslsr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:13:54 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=us-east-1, ip=222.1.184.31, request_id=qvo7reeuik45ety9, trace_id=46lce8jk00x5szkfhuvos7ny, ua="PostmanRuntime/7.36.0")
2026-02-06 15:16:05 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=eu-west-1, ip=190.179.188.109, request_id=4ylsklq27kmp1elq, trace_id=5gasyimb1t1w071evh9hwv97, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 15:18:44 | WARN | api | Payment provider latency high (1892ms) (env=prod, region=eu-west-1, ip=6.223.140.120, request_id=arsx02we26tc9tbu, trace_id=tqnxh1qc2zgikcwk0ujlu2ox, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:19:06 | WARN | api | Slow response detected (1105ms) endpoint=/token/refresh (env=prod, region=ap-southeast-1, ip=91.128.92.1, request_id=jleaodg0k9mgp0ht, trace_id=t9xjme89tygexx5i25xu23vr, ua="curl/8.4.0")
2026-02-06 15:21:15 | WARN | api | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=224.81.117.26, request_id=fammxxniotqezzs0, trace_id=9z49us7sfag0kbjjla642v9q, ua="PostmanRuntime/7.36.0")
2026-02-06 15:21:27 | WARN | api | Circuit breaker half-open dependency=redis (env=prod, region=ap-southeast-1, ip=13.150.76.125, request_id=xx46ouugypfefxs4, trace_id=vdghscp2pd3adx9xcgy6xhbm, ua="curl/8.4.0")
2026-02-06 15:22:56 | WARN | api | Circuit breaker half-open dependency=kms (env=prod, region=us-east-1, ip=165.185.103.186, request_id=afq3dozrf2538le4, trace_id=6cce6tabu50dze3np78sp0gs, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:23:36 | WARN | api | Elevated error rate observed window_s=30 rate=4.3% (env=prod, region=ap-southeast-1, ip=135.203.127.74, request_id=2aarbs7rts1hh00s, trace_id=djdqsuox6jxuejogvvo33qty, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:25:39 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=ap-southeast-1, ip=195.106.64.218, request_id=16t7c9v4ojkgl7fk, trace_id=9nq9rska68zt5wlvnaowxdsd, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 15:27:16 | WARN | api | High memory usage warning mem=64% (env=dev, region=ap-southeast-1, ip=144.132.41.134, request_id=9xv0zdinjqqbfgsh, trace_id=ffcojllddeul6uxm0fn0csbi, ua="PostmanRuntime/7.36.0")
2026-02-06 15:33:54 | WARN | api | Rate limit nearing threshold remaining=37 (env=prod, region=us-east-1, ip=125.14.1.245, request_id=b2qq71n9jtrh5bgp, trace_id=i3wni3hwspl7d9df5bgbgnmu, ua="curl/8.4.0")
2026-02-06 15:35:35 | WARN | api | Rate limit nearing threshold remaining=47 (env=staging, region=us-east-1, ip=52.57.173.180, request_id=bs2vr0j8tx4j75y9, trace_id=dngznezpsih31j9gi9n1pu1v, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 15:35:52 | WARN | api | Slow response detected (1108ms) endpoint=/logout (env=prod, region=us-east-1, ip=123.13.171.131, request_id=29rqudx02tfckvzn, trace_id=pjnpk0dnctewcquni4nj9ocw, ua="curl/8.4.0")
2026-02-06 15:36:35 | WARN | api | Temporary network jitter detected rtt_ms=832 (env=dev, region=ap-southeast-1, ip=9.26.151.80, request_id=dpm6kd2ae93288pr, trace_id=5ftjwvjnv0fsdtrdltmdppk9, ua="curl/8.4.0")
2026-02-06 15:37:47 | WARN | api | Queue backlog growing size=7678 (env=prod, region=eu-west-1, ip=143.113.231.104, request_id=bft6idpd7ih61n66, trace_id=nt8toggx72ogxdykv2ns1mm3, ua="curl/8.4.0")
2026-02-06 15:38:23 | WARN | api | Temporary network jitter detected rtt_ms=516 (env=dev, region=me-south-1, ip=32.65.37.145, request_id=h15jyl8x5k5wtq8n, trace_id=ze8dr1vxbaaf2vqc3wpi0hti, ua="curl/8.4.0")
2026-02-06 15:39:32 | WARN | api | Circuit breaker half-open dependency=search-index (env=prod, region=us-east-1, ip=87.218.247.48, request_id=nnl5dfp5yavfhrqe, trace_id=fptjg6bfzo58ul1omfpc34a3, ua="curl/8.4.0")
2026-02-06 15:43:03 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=ap-southeast-1, ip=33.239.165.190, request_id=ga8l7qfgn40tsorb, trace_id=lbdqn7xu5vcnyn8a34bbfxac, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:47:01 | WARN | api | Retrying request to upstream service attempt=1 (env=staging, region=ap-southeast-1, ip=177.146.1.19, request_id=c6p5ti8g627kmrem, trace_id=9c2smjysw55obyzkd8vqw20d, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 15:47:44 | WARN | api | High memory usage warning mem=88% (env=prod, region=me-south-1, ip=50.71.89.188, request_id=mpj3r4n4wghe1zcx, trace_id=4emqd5sumk22s5nxp72eynmh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 15:48:09 | WARN | api | Queue backlog growing size=9158 (env=prod, region=ap-southeast-1, ip=106.116.217.19, request_id=v2hql4gl7tp3m3iv, trace_id=j2gsm95hpj4qu5ralxxnb1mi, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:49:32 | WARN | api | Rate limit nearing threshold remaining=26 (env=prod, region=eu-west-1, ip=173.29.114.216, request_id=2qz3esj9jssjta9a, trace_id=x9avhhndw25nknxgb9ed224t, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 15:50:17 | WARN | api | Circuit breaker half-open dependency=kms (env=prod, region=me-south-1, ip=215.22.192.54, request_id=te9nugnnunlfv1q8, trace_id=z1c9eabx22gefd4g0c04d3u3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 15:50:38 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=ap-southeast-1, ip=16.243.184.87, request_id=b8ne8zkf1fny1j9c, trace_id=9i7l0vrxxxwdk68louqk0e7o, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:51:55 | WARN | api | Payment provider latency high (910ms) (env=prod, region=ap-southeast-1, ip=163.89.245.101, request_id=06lp48pmdiul4v82, trace_id=pabshe1b2t6dhspzdwh6kbua, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:53:02 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=us-east-1, ip=59.151.224.189, request_id=dmeaeczq4i2trr0b, trace_id=cvzv2sakpl1xh0a19sbv5d28, ua="PostmanRuntime/7.36.0")
2026-02-06 15:54:42 | WARN | api | Queue backlog growing size=6169 (env=prod, region=ap-southeast-1, ip=5.200.48.51, request_id=fig9w84rpmxxfz21, trace_id=o02114yso5g0jyecr3b08yqz, ua="curl/8.4.0")
2026-02-06 15:54:49 | WARN | api | Queue backlog growing size=403 (env=prod, region=ap-southeast-1, ip=194.41.112.72, request_id=kpvgqz3np7qfp0zp, trace_id=e3iyydcwqxy5jkdeyv53kjkn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 15:54:51 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=us-east-1, ip=241.218.103.67, request_id=brfryu174n7xok3g, trace_id=6y19jfbugnz9loax2pfpkhu2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 15:56:37 | WARN | api | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=192.65.168.141, request_id=y29itubsz0z9bbbd, trace_id=r9368nwrrzqvd1n9bhx9984h, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 16:04:16 | WARN | api | Rate limit nearing threshold remaining=15 (env=staging, region=ap-southeast-1, ip=161.177.129.137, request_id=2v0k81yoeodyleev, trace_id=p70deuky3yyuh0kj9hrvj2i8, ua="PostmanRuntime/7.36.0")
2026-02-06 16:06:44 | WARN | api | Elevated error rate observed window_s=60 rate=7.7% (env=prod, region=me-south-1, ip=87.168.33.104, request_id=j2nbav7g0a77e5pk, trace_id=6vbd13ii5o27gjggb3rz3blz, ua="curl/8.4.0")
2026-02-06 16:07:05 | WARN | api | Payment provider latency high (1963ms) (env=prod, region=me-south-1, ip=18.98.91.80, request_id=6tutry54adnuwk97, trace_id=i6d1nnswwhqybmejad0mtryo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 16:07:31 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=142.122.47.191, request_id=j4b7kpp9sf318647, trace_id=0k5hkaawdsq4fb4illt1pcnq, ua="curl/8.4.0")
2026-02-06 16:10:17 | WARN | api | Circuit breaker half-open dependency=s3 (env=prod, region=eu-west-1, ip=244.122.204.54, request_id=fiaqeqb693c3iq9k, trace_id=ryd3fi1yeaf6jrfd0y6ybfee, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 16:10:51 | WARN | api | High memory usage warning mem=63% (env=prod, region=us-east-1, ip=95.38.171.239, request_id=zuml9fw9c9agyg2e, trace_id=9ig9pi1rvrw8zl1gjsj2orzu, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 16:12:47 | WARN | api | Queue backlog growing size=1877 (env=prod, region=me-south-1, ip=132.142.29.172, request_id=whall81f9ayhq3xb, trace_id=7y249l8aybx53jnj6y5sesv1, ua="PostmanRuntime/7.36.0")
2026-02-06 16:15:40 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=eu-west-1, ip=253.138.7.98, request_id=902wl2sk2904f60y, trace_id=44q5iku46x0lq83ngy0lbgm8, ua="PostmanRuntime/7.36.0")
2026-02-06 16:18:24 | WARN | api | Queue backlog growing size=5537 (env=prod, region=me-south-1, ip=187.156.199.72, request_id=9aantvp2b7nftuy5, trace_id=lfh27i9j5pyk4yeqbbw8flkp, ua="curl/8.4.0")
2026-02-06 16:19:21 | WARN | api | Elevated error rate observed window_s=30 rate=2.5% (env=staging, region=us-east-1, ip=84.51.28.110, request_id=kpqiqdpdw2fssn6k, trace_id=ihfv4cwdqloy9gi5lu20bhl6, ua="PostmanRuntime/7.36.0")
2026-02-06 16:19:25 | WARN | api | Slow response detected (3460ms) endpoint=/files/7129 (env=staging, region=us-east-1, ip=168.21.178.58, request_id=qtg9sgkz9kfyafjv, trace_id=cvk40mr3ym9bessqz38ar3q4, ua="curl/8.4.0")
2026-02-06 16:19:36 | WARN | api | Disk usage above 80% disk=85% (env=prod, region=eu-west-1, ip=77.33.91.122, request_id=fnhyga4h0pbagdvu, trace_id=9kgbqg3g431pwrcdwqd3293w, ua="curl/8.4.0")
2026-02-06 16:20:38 | WARN | api | Payment provider latency high (1144ms) (env=dev, region=eu-west-1, ip=248.166.250.55, request_id=sx2r49xiffzo21yv, trace_id=7poqp3hin1cys0ef2oi8yg9t, ua="PostmanRuntime/7.36.0")
2026-02-06 16:23:10 | WARN | api | High memory usage warning mem=91% (env=staging, region=me-south-1, ip=32.152.184.212, request_id=19ejzv84dtlimzwf, trace_id=hbd8djf8ho3h2i1yvi70ql42, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 16:25:41 | WARN | api | Payment provider latency high (3068ms) (env=prod, region=ap-southeast-1, ip=152.126.22.47, request_id=ly4avb665kiiczpc, trace_id=822jget9igccz6sl66ufbx6t, ua="curl/8.4.0")
2026-02-06 16:30:46 | WARN | api | High memory usage warning mem=74% (env=prod, region=me-south-1, ip=134.229.69.240, request_id=opd0s5vmer9wvf3q, trace_id=mtl5n9jzjmom7qy37gq42d8b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 16:31:15 | WARN | api | Payment provider latency high (2513ms) (env=prod, region=ap-southeast-1, ip=190.224.239.58, request_id=enstmxpcro8oj154, trace_id=j4ot0a6bs8eq5kjg9ags1e6a, ua="curl/8.4.0")
2026-02-06 16:31:36 | WARN | api | Elevated error rate observed window_s=30 rate=11.8% (env=prod, region=eu-west-1, ip=78.95.90.138, request_id=36zds7k1gikijnhc, trace_id=1391yp21jtd68kxh9iewq95y, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 16:36:20 | WARN | api | High memory usage warning mem=66% (env=prod, region=ap-southeast-1, ip=57.93.235.189, request_id=g6ttaynmtzyhkdhb, trace_id=htzf3dt56smdgiywdih733i8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 16:36:45 | WARN | api | Circuit breaker half-open dependency=payments-api (env=prod, region=eu-west-1, ip=25.19.8.239, request_id=krbg9nhlvhg0kwje, trace_id=j4xqn27ki0ad3zt0p09dedy6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 16:40:17 | WARN | api | Rate limit nearing threshold remaining=16 (env=staging, region=ap-southeast-1, ip=139.145.222.237, request_id=9zt5blkbzcqpff2m, trace_id=bknarpatlzxygy8n5lt6dlbx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 16:44:40 | WARN | api | Elevated error rate observed window_s=120 rate=1.5% (env=prod, region=me-south-1, ip=23.245.69.29, request_id=68l03arz3lw3pdt4, trace_id=6zt6tdkeb0yad6zz1d9ky7tl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 16:45:11 | WARN | api | Elevated error rate observed window_s=300 rate=10.8% (env=dev, region=us-east-1, ip=107.14.51.246, request_id=ki6tvi0xs5fsyuzh, trace_id=z600u4f41fus5djsuo0ovyns, ua="curl/8.4.0")
2026-02-06 16:48:17 | WARN | api | Queue backlog growing size=2910 (env=prod, region=ap-southeast-1, ip=112.246.208.148, request_id=365ymak8xi0cq1bo, trace_id=u63qvrvs0q3usmm67dvl6uq4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 16:50:50 | WARN | api | Circuit breaker half-open dependency=payments-api (env=staging, region=me-south-1, ip=157.85.243.8, request_id=mp9meg6zhw6fvw9c, trace_id=9ld9cl3rdcai4bw1vlymu68j, ua="PostmanRuntime/7.36.0")
2026-02-06 16:51:13 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=prod, region=ap-southeast-1, ip=32.156.201.175, request_id=o5h3by94run9qkc4, trace_id=8u9336l9kzne60w7unlz2x7p, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 16:52:52 | WARN | api | Queue backlog growing size=5680 (env=prod, region=us-east-1, ip=23.130.23.209, request_id=6yibozoilvqbufwl, trace_id=w0aos7ucd1yz0oyy2pd6psq1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 16:56:09 | WARN | api | Rate limit nearing threshold remaining=33 (env=dev, region=me-south-1, ip=59.162.219.76, request_id=dnz2npkh6osvlgiz, trace_id=rsdjefzw4gv87m9o9s2hpjw3, ua="PostmanRuntime/7.36.0")
2026-02-06 16:56:17 | WARN | api | Rate limit nearing threshold remaining=49 (env=prod, region=ap-southeast-1, ip=218.111.120.65, request_id=xa2ra280u42lyv68, trace_id=152tx7i8i0fo3bk1xuobberj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 16:57:18 | WARN | api | Slow response detected (343ms) endpoint=/payments/charge (env=dev, region=ap-southeast-1, ip=91.115.174.201, request_id=hytwa1e9gzfrk16j, trace_id=rhcpygudy2vizld9istmjga0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 16:57:23 | WARN | api | Queue backlog growing size=9484 (env=prod, region=eu-west-1, ip=212.169.126.12, request_id=9y24k7hpl84iusvz, trace_id=cng20bg1m1ezd6fvm42nr4sd, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 16:58:23 | WARN | api | Queue backlog growing size=4207 (env=prod, region=me-south-1, ip=140.164.218.200, request_id=f6kjnf4grvlkuu27, trace_id=jhlz4j1ivajdr72wn97rmb7j, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 17:00:16 | WARN | api | High memory usage warning mem=69% (env=staging, region=us-east-1, ip=51.213.200.196, request_id=7z15orfcdy0v7e4i, trace_id=s4tntxjx67ygqqr3lzzyf7yq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 17:01:31 | WARN | api | Payment provider latency high (2788ms) (env=dev, region=ap-southeast-1, ip=116.74.97.10, request_id=3nxjze8d0kgxtxtc, trace_id=eci0qakuksg59v5fqtfoz5lw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 17:02:57 | WARN | api | Circuit breaker half-open dependency=stripe (env=dev, region=me-south-1, ip=70.124.231.122, request_id=r9ynn8q50t39w29x, trace_id=xanpvkwzs6nn0s6kq55tgmnb, ua="curl/8.4.0")
2026-02-06 17:02:58 | WARN | api | High memory usage warning mem=78% (env=prod, region=ap-southeast-1, ip=33.226.10.3, request_id=n31812o86yjk50dd, trace_id=ku4d3kbp24x4juw7mwdbl5a9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 17:03:58 | WARN | api | Rate limit nearing threshold remaining=15 (env=prod, region=us-east-1, ip=211.143.25.164, request_id=bq445uuecc4xrgar, trace_id=matjeo2xvpwms6gokavvrzds, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 17:05:08 | WARN | api | Circuit breaker half-open dependency=stripe (env=dev, region=us-east-1, ip=132.134.121.187, request_id=wvwoe4nt5b3cs5ab, trace_id=qmoca9zp2ge7nz150vga4cru, ua="PostmanRuntime/7.36.0")
2026-02-06 17:06:03 | WARN | api | Disk usage above 80% disk=81% (env=prod, region=ap-southeast-1, ip=174.239.205.10, request_id=tdw47r3u8h9ri70i, trace_id=njig1dvgzo6i9tz0h1126njm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 17:14:14 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=me-south-1, ip=62.86.250.22, request_id=zcbqqae0i4v0fe10, trace_id=s64dbumalywu071y1jh038mg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 17:14:51 | WARN | api | Temporary network jitter detected rtt_ms=518 (env=dev, region=us-east-1, ip=137.188.130.75, request_id=ugdot3xxzpxsgdif, trace_id=wsgfi67iotm3qespdwlk8vxk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 17:15:15 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=me-south-1, ip=223.231.121.8, request_id=0tj0l5ybvyqvdlsr, trace_id=1m3qpuel47ekv56evddfsfxv, ua="PostmanRuntime/7.36.0")
2026-02-06 17:15:50 | WARN | api | Payment provider latency high (3177ms) (env=prod, region=eu-west-1, ip=166.143.123.84, request_id=w6kdzawr3wzxwys2, trace_id=tmber63w4s3jbqm8l3gbg1f6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 17:19:51 | WARN | api | Slow response detected (320ms) endpoint=/admin/config (env=prod, region=eu-west-1, ip=50.93.123.72, request_id=u6my74o1tnk1mwva, trace_id=vcah8em47uysdc902n2cu3ah, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 17:21:05 | WARN | api | Rate limit nearing threshold remaining=48 (env=dev, region=me-south-1, ip=233.254.1.2, request_id=kylll6xnw23leq08, trace_id=36bm6u581shizzxwod2wr5hb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 17:21:16 | WARN | api | Elevated error rate observed window_s=300 rate=11.9% (env=prod, region=us-east-1, ip=117.123.155.137, request_id=pd3ma6iqouyztra0, trace_id=xlric7f8bf5yayd5jur6gd09, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 17:23:21 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=us-east-1, ip=68.181.44.92, request_id=adjfr7ju1ehd7uqw, trace_id=n2jxu4qv4mm6jhf5jew7jhwr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 17:24:09 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=36.81.101.52, request_id=y0b1zytf1uacbqri, trace_id=bz39i0zve3l7wkbn1l140ugx, ua="curl/8.4.0")
2026-02-06 17:26:05 | WARN | api | Disk usage above 80% disk=96% (env=prod, region=me-south-1, ip=195.90.15.245, request_id=5v2gs6nvb7r0oucf, trace_id=1b46f322m8ex06is6azaisni, ua="curl/8.4.0")
2026-02-06 17:27:44 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=17.168.241.92, request_id=jyh4aekvu5f9g02a, trace_id=8fr2082n51wtb1eq8z2rd3nr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 17:28:14 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=207.243.10.157, request_id=8x86cj8rg0bk0196, trace_id=6g6rzzrfiwpr1pne4i5epefd, ua="PostmanRuntime/7.36.0")
2026-02-06 17:29:07 | WARN | api | High memory usage warning mem=68% (env=staging, region=eu-west-1, ip=98.240.82.201, request_id=xf81nrxmpoq3apzi, trace_id=ly8iu3ts4e8a4zkozwdztgwo, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 17:30:14 | WARN | api | Rate limit nearing threshold remaining=43 (env=prod, region=ap-southeast-1, ip=65.74.84.35, request_id=fe4tbfv79nitaq2p, trace_id=d8hhjlst7obminob14mhys5h, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 17:31:20 | WARN | api | Temporary network jitter detected rtt_ms=245 (env=staging, region=eu-west-1, ip=31.124.14.225, request_id=pfl1rae0mfc4jd7i, trace_id=n94x2bbmt6s9d53qm0bzllq4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 17:31:46 | WARN | api | Payment provider latency high (1103ms) (env=prod, region=me-south-1, ip=63.52.117.91, request_id=2ab3cg91lb7aatyn, trace_id=trap340xdc81i27jdcz5chsq, ua="curl/8.4.0")
2026-02-06 17:37:38 | WARN | api | Queue backlog growing size=9664 (env=prod, region=me-south-1, ip=247.16.240.224, request_id=1x6o1mdocgu4fjls, trace_id=z2tqz156ksss593we62st4dm, ua="curl/8.4.0")
2026-02-06 17:43:28 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=203.142.27.191, request_id=grxyo6bf4guhdyx0, trace_id=5v9v88nbmk571anwxpyq8kyk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 17:45:16 | WARN | api | Disk usage above 80% disk=88% (env=staging, region=me-south-1, ip=204.139.50.50, request_id=h064nzhjyit1328u, trace_id=rt20avnu2uok8oo53f1uxbw5, ua="curl/8.4.0")
